id,dataset,lat,lng,size,n,final_kernel,mpll,rmse,n_restarts_optimiser,rbf_ls_init,rbf_ls_lb,rbf_ls_ub,rq_a_init,rq_a_lb,rq_a_ub,rq_ls_init,rq_ls_lb,rq_ls_ub,wk_var_mult_lb,wk_var_mult_ub,alpha_var_multiplier,logadj
150.0,landreg,51.41092,-0.1442,641.12070839,722.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
151.0,landreg,51.41092,-0.13956,455.632517813,766.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
152.0,landreg,51.41092,-0.13492,527.451593433,772.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
153.0,landreg,51.41092,-0.13028,641.12070839,724.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
154.0,landreg,51.41092,-0.12564,641.12070839,714.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
155.0,landreg,51.41092,-0.121,706.835581,737.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
156.0,landreg,51.41092,-0.11636,859.163066428,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
157.0,landreg,51.41092,-0.09316,673.176743809,751.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
158.0,landreg,51.41092,-0.08852,553.824173104,721.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
159.0,landreg,51.41092,-0.08388,553.824173104,816.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
160.0,landreg,51.41092,-0.07924,455.632517813,843.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
161.0,landreg,51.41092,-0.0746,527.451593433,758.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
162.0,landreg,51.41092,-0.06996,610.591150848,700.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
163.0,landreg,51.41092,-0.06532,581.51538176,792.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
164.0,landreg,51.41092,-0.06068,433.93573125,730.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
165.0,landreg,51.41092,-0.05604,478.414143703,703.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
166.0,landreg,51.41092,-0.0514,641.12070839,743.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
167.0,landreg,51.41092,-0.04676,994.588644773,792.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
168.0,landreg,51.4138,-0.25092,1269.3751496,806.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
169.0,landreg,51.4138,-0.24628,947.227280737,720.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
170.0,landreg,51.4138,-0.24164,779.286228052,758.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
171.0,landreg,51.4138,-0.237,553.824173104,798.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
172.0,landreg,51.4138,-0.23236,527.451593433,854.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
173.0,landreg,51.4138,-0.22772,502.334850888,820.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
174.0,landreg,51.4138,-0.22308,393.5925,740.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
175.0,landreg,51.4138,-0.21844,455.632517813,830.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
176.0,landreg,51.4138,-0.2138,527.451593433,726.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
177.0,landreg,51.4138,-0.20916,527.451593433,867.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
178.0,landreg,51.4138,-0.20452,478.414143703,781.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
179.0,landreg,51.4138,-0.19988,455.632517813,750.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
180.0,landreg,51.4138,-0.19524,478.414143703,706.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
181.0,landreg,51.4138,-0.1906,610.591150848,757.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
182.0,landreg,51.4138,-0.18596,527.451593433,712.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
183.0,landreg,51.4138,-0.18132,433.93573125,700.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
184.0,landreg,51.4138,-0.17668,641.12070839,745.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
185.0,landreg,51.4138,-0.1442,581.51538176,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
186.0,landreg,51.4138,-0.13956,478.414143703,717.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
187.0,landreg,51.4138,-0.13492,455.632517813,725.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
188.0,landreg,51.4138,-0.13028,478.414143703,778.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
189.0,landreg,51.4138,-0.12564,455.632517813,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
190.0,landreg,51.4138,-0.121,673.176743809,706.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
191.0,landreg,51.4138,-0.11636,818.250539455,759.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
192.0,landreg,51.4138,-0.11172,947.227280737,708.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
193.0,landreg,51.4138,-0.10708,994.588644773,758.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
194.0,landreg,51.4138,-0.10244,859.163066428,720.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
195.0,landreg,51.4138,-0.0978,779.286228052,747.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
196.0,landreg,51.4138,-0.09316,673.176743809,801.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
197.0,landreg,51.4138,-0.08852,581.51538176,744.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
198.0,landreg,51.4138,-0.08388,502.334850888,795.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
199.0,landreg,51.4138,-0.07924,455.632517813,704.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
200.0,landreg,51.4138,-0.0746,374.85,750.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
201.0,landreg,51.4138,-0.06996,357.0,772.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
202.0,landreg,51.4138,-0.06532,455.632517813,748.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
203.0,landreg,51.4138,-0.06068,527.451593433,728.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
204.0,landreg,51.4138,-0.05604,553.824173104,766.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
205.0,landreg,51.4138,-0.0514,553.824173104,752.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
206.0,landreg,51.4138,-0.04676,742.17736005,801.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
207.0,landreg,51.41668,-0.24628,1096.53398086,708.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
208.0,landreg,51.41668,-0.24164,859.163066428,726.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
209.0,landreg,51.41668,-0.237,706.835581,752.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
210.0,landreg,51.41668,-0.23236,641.12070839,746.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
211.0,landreg,51.41668,-0.22772,478.414143703,739.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
212.0,landreg,51.41668,-0.22308,393.5925,802.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
213.0,landreg,51.41668,-0.21844,340.0,718.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
214.0,landreg,51.41668,-0.2138,413.272125,701.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
215.0,landreg,51.41668,-0.20916,478.414143703,776.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
216.0,landreg,51.41668,-0.20452,413.272125,945.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
217.0,landreg,51.41668,-0.19988,340.0,995.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
218.0,landreg,51.41668,-0.19524,340.0,718.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
219.0,landreg,51.41668,-0.1906,340.0,939.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
220.0,landreg,51.41668,-0.18596,340.0,815.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
221.0,landreg,51.41668,-0.18132,553.824173104,726.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
222.0,landreg,51.41668,-0.17668,610.591150848,764.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
223.0,landreg,51.41668,-0.17204,478.414143703,705.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
224.0,landreg,51.41668,-0.1674,742.17736005,816.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
225.0,landreg,51.41668,-0.14884,706.835581,708.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
226.0,landreg,51.41668,-0.1442,610.591150848,794.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
227.0,landreg,51.41668,-0.13956,553.824173104,762.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
228.0,landreg,51.41668,-0.13492,433.93573125,778.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
229.0,landreg,51.41668,-0.13028,413.272125,744.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
230.0,landreg,51.41668,-0.12564,502.334850888,844.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
231.0,landreg,51.41668,-0.121,553.824173104,752.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
232.0,landreg,51.41668,-0.11636,779.286228052,761.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
233.0,landreg,51.41668,-0.11172,818.250539455,716.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
234.0,landreg,51.41668,-0.10708,742.17736005,756.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
235.0,landreg,51.41668,-0.10244,706.835581,738.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
236.0,landreg,51.41668,-0.0978,673.176743809,722.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
237.0,landreg,51.41668,-0.09316,610.591150848,749.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
238.0,landreg,51.41668,-0.08852,527.451593433,877.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
239.0,landreg,51.41668,-0.08388,527.451593433,819.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
240.0,landreg,51.41668,-0.07924,393.5925,719.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
241.0,landreg,51.41668,-0.0746,340.0,736.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
242.0,landreg,51.41668,-0.06996,433.93573125,714.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
243.0,landreg,51.41668,-0.06532,478.414143703,752.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
244.0,landreg,51.41668,-0.06068,502.334850888,720.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
245.0,landreg,51.41668,-0.05604,433.93573125,742.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
246.0,landreg,51.41668,-0.0514,393.5925,745.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
247.0,landreg,51.41668,-0.04676,610.591150848,729.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
248.0,landreg,51.41956,-0.25556,2067.67836054,711.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
249.0,landreg,51.41956,-0.24628,1469.46040755,870.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
250.0,landreg,51.41956,-0.24164,1208.9287139,776.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
251.0,landreg,51.41956,-0.237,1044.31807701,726.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
252.0,landreg,51.41956,-0.23236,742.17736005,747.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
253.0,landreg,51.41956,-0.22772,527.451593433,729.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
254.0,landreg,51.41956,-0.22308,478.414143703,703.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
255.0,landreg,51.41956,-0.21844,502.334850888,725.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
256.0,landreg,51.41956,-0.2138,502.334850888,806.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
257.0,landreg,51.41956,-0.20916,478.414143703,738.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
258.0,landreg,51.41956,-0.20452,433.93573125,760.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
259.0,landreg,51.41956,-0.19988,357.0,768.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
260.0,landreg,51.41956,-0.19524,357.0,795.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
261.0,landreg,51.41956,-0.1906,357.0,780.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
262.0,landreg,51.41956,-0.18596,433.93573125,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
263.0,landreg,51.41956,-0.18132,455.632517813,784.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
264.0,landreg,51.41956,-0.17668,374.85,735.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
265.0,landreg,51.41956,-0.17204,374.85,760.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
266.0,landreg,51.41956,-0.1674,433.93573125,744.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
267.0,landreg,51.41956,-0.16276,502.334850888,970.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
268.0,landreg,51.41956,-0.15812,553.824173104,771.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
269.0,landreg,51.41956,-0.15348,610.591150848,758.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
270.0,landreg,51.41956,-0.14884,455.632517813,762.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
271.0,landreg,51.41956,-0.1442,340.0,810.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
272.0,landreg,51.41956,-0.13956,413.272125,723.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
273.0,landreg,51.41956,-0.13492,413.272125,796.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
274.0,landreg,51.41956,-0.13028,455.632517813,729.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
275.0,landreg,51.41956,-0.12564,581.51538176,718.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
276.0,landreg,51.41956,-0.121,673.176743809,737.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
277.0,landreg,51.41956,-0.11636,902.121219749,866.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
278.0,landreg,51.41956,-0.11172,902.121219749,701.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
279.0,landreg,51.41956,-0.10708,553.824173104,709.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
280.0,landreg,51.41956,-0.10244,502.334850888,762.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
281.0,landreg,51.41956,-0.0978,742.17736005,812.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
282.0,landreg,51.41956,-0.09316,581.51538176,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
283.0,landreg,51.41956,-0.08852,357.0,777.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
284.0,landreg,51.41956,-0.08388,413.272125,757.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
285.0,landreg,51.41956,-0.07924,413.272125,737.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
286.0,landreg,51.41956,-0.0746,610.591150848,741.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
287.0,landreg,51.41956,-0.06532,779.286228052,764.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
288.0,landreg,51.41956,-0.06068,527.451593433,718.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
289.0,landreg,51.41956,-0.05604,413.272125,733.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
290.0,landreg,51.41956,-0.0514,433.93573125,705.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
291.0,landreg,51.41956,-0.04676,706.835581,771.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
292.0,landreg,51.42244,-0.25556,2067.67836054,621.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
293.0,landreg,51.42244,-0.23236,1044.31807701,716.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
294.0,landreg,51.42244,-0.22772,902.121219749,851.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
295.0,landreg,51.42244,-0.22308,706.835581,759.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
296.0,landreg,51.42244,-0.21844,502.334850888,802.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
297.0,landreg,51.42244,-0.2138,413.272125,707.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
298.0,landreg,51.42244,-0.20916,455.632517813,814.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
299.0,landreg,51.42244,-0.20452,553.824173104,782.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
300.0,landreg,51.42244,-0.19988,478.414143703,712.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
301.0,landreg,51.42244,-0.19524,413.272125,715.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
302.0,landreg,51.42244,-0.1906,340.0,926.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
303.0,landreg,51.42244,-0.18596,340.0,786.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
304.0,landreg,51.42244,-0.18132,374.85,816.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
305.0,landreg,51.42244,-0.17668,340.0,1118.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
306.0,landreg,51.42244,-0.17204,357.0,786.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
307.0,landreg,51.42244,-0.1674,374.85,741.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
308.0,landreg,51.42244,-0.16276,340.0,896.0,,,,5,70.0,1.0,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
